nid:67, ntitle:KD指标钝化的研判, tid:165, tname:股票, sql:insert into node_tags values(67,165)
nid:891, ntitle:四方面把握短线行情卖出点, tid:165, tname:股票, sql:insert into node_tags values(891,165)
nid:891, ntitle:四方面把握短线行情卖出点, tid:18, tname:突破, sql:insert into node_tags values(891,18)
nid:891, ntitle:四方面把握短线行情卖出点, tid:993, tname:趋势, sql:insert into node_tags values(891,993)
nid:891, ntitle:四方面把握短线行情卖出点, tid:1059, tname:突破, sql:insert into node_tags values(891,1059)
nid:891, ntitle:四方面把握短线行情卖出点, tid:94, tname:趋势, sql:insert into node_tags values(891,94)
nid:891, ntitle:四方面把握短线行情卖出点, tid:1092, tname:行情, sql:insert into node_tags values(891,1092)
nid:892, ntitle:市场暴跌前的八大信号, tid:165, tname:股票, sql:insert into node_tags values(892,165)
nid:892, ntitle:市场暴跌前的八大信号, tid:462, tname:股东, sql:insert into node_tags values(892,462)
nid:892, ntitle:市场暴跌前的八大信号, tid:1070, tname:超买, sql:insert into node_tags values(892,1070)
nid:892, ntitle:市场暴跌前的八大信号, tid:1071, tname:超卖, sql:insert into node_tags values(892,1071)
nid:892, ntitle:市场暴跌前的八大信号, tid:1090, tname:冷门股, sql:insert into node_tags values(892,1090)
nid:892, ntitle:市场暴跌前的八大信号, tid:448, tname:公司, sql:insert into node_tags values(892,448)
nid:893, ntitle:怎样在跌势中发现会涨的股, tid:165, tname:股票, sql:insert into node_tags values(893,165)
nid:893, ntitle:怎样在跌势中发现会涨的股, tid:1056, tname:跌势, sql:insert into node_tags values(893,1056)
nid:893, ntitle:怎样在跌势中发现会涨的股, tid:996, tname:趋势线, sql:insert into node_tags values(893,996)
nid:893, ntitle:怎样在跌势中发现会涨的股, tid:1059, tname:突破, sql:insert into node_tags values(893,1059)
nid:893, ntitle:怎样在跌势中发现会涨的股, tid:1079, tname:利空, sql:insert into node_tags values(893,1079)
nid:893, ntitle:怎样在跌势中发现会涨的股, tid:1110, tname:割肉, sql:insert into node_tags values(893,1110)
nid:894, ntitle:多线交叉确定买点, tid:165, tname:股票, sql:insert into node_tags values(894,165)
nid:894, ntitle:多线交叉确定买点, tid:831, tname:技术分析, sql:insert into node_tags values(894,831)
nid:894, ntitle:多线交叉确定买点, tid:1092, tname:行情, sql:insert into node_tags values(894,1092)
nid:894, ntitle:多线交叉确定买点, tid:51, tname:行情, sql:insert into node_tags values(894,51)
nid:894, ntitle:多线交叉确定买点, tid:1101, tname:反弹, sql:insert into node_tags values(894,1101)
nid:894, ntitle:多线交叉确定买点, tid:1063, tname:底部, sql:insert into node_tags values(894,1063)
nid:895, ntitle:快速提高看盘分析能力的诀窍, tid:165, tname:股票, sql:insert into node_tags values(895,165)
nid:895, ntitle:快速提高看盘分析能力的诀窍, tid:7, tname:多头, sql:insert into node_tags values(895,7)
nid:895, ntitle:快速提高看盘分析能力的诀窍, tid:94, tname:趋势, sql:insert into node_tags values(895,94)
nid:895, ntitle:快速提高看盘分析能力的诀窍, tid:1048, tname:多头, sql:insert into node_tags values(895,1048)
nid:895, ntitle:快速提高看盘分析能力的诀窍, tid:993, tname:趋势, sql:insert into node_tags values(895,993)
nid:895, ntitle:快速提高看盘分析能力的诀窍, tid:1074, tname:股本, sql:insert into node_tags values(895,1074)
nid:896, ntitle:大盘赶顶阶段的四大特征, tid:165, tname:股票, sql:insert into node_tags values(896,165)
nid:896, ntitle:大盘赶顶阶段的四大特征, tid:1092, tname:行情, sql:insert into node_tags values(896,1092)
nid:896, ntitle:大盘赶顶阶段的四大特征, tid:51, tname:行情, sql:insert into node_tags values(896,51)
nid:896, ntitle:大盘赶顶阶段的四大特征, tid:1112, tname:涨停板, sql:insert into node_tags values(896,1112)
nid:896, ntitle:大盘赶顶阶段的四大特征, tid:31, tname:蓝筹股, sql:insert into node_tags values(896,31)
nid:896, ntitle:大盘赶顶阶段的四大特征, tid:71, tname:涨停板, sql:insert into node_tags values(896,71)
nid:897, ntitle:下跌阴线买入股票的绝技, tid:165, tname:股票, sql:insert into node_tags values(897,165)
nid:897, ntitle:下跌阴线买入股票的绝技, tid:71, tname:涨停板, sql:insert into node_tags values(897,71)
nid:897, ntitle:下跌阴线买入股票的绝技, tid:1054, tname:开低, sql:insert into node_tags values(897,1054)
nid:897, ntitle:下跌阴线买入股票的绝技, tid:13, tname:开低, sql:insert into node_tags values(897,13)
nid:897, ntitle:下跌阴线买入股票的绝技, tid:1112, tname:涨停板, sql:insert into node_tags values(897,1112)
nid:897, ntitle:下跌阴线买入股票的绝技, tid:1051, tname:价位, sql:insert into node_tags values(897,1051)
nid:898, ntitle:四种十字星的不同意义, tid:4, tname:跳空, sql:insert into node_tags values(898,4)
nid:898, ntitle:四种十字星的不同意义, tid:1045, tname:跳空, sql:insert into node_tags values(898,1045)
nid:898, ntitle:四种十字星的不同意义, tid:1109, tname:洗盘, sql:insert into node_tags values(898,1109)
nid:898, ntitle:四种十字星的不同意义, tid:68, tname:洗盘, sql:insert into node_tags values(898,68)
nid:898, ntitle:四种十字星的不同意义, tid:16, tname:盘整, sql:insert into node_tags values(898,16)
nid:899, ntitle:训练看盘技巧　把握向上突破契机, tid:165, tname:股票, sql:insert into node_tags values(899,165)
nid:899, ntitle:训练看盘技巧　把握向上突破契机, tid:18, tname:突破, sql:insert into node_tags values(899,18)
nid:899, ntitle:训练看盘技巧　把握向上突破契机, tid:1059, tname:突破, sql:insert into node_tags values(899,1059)
nid:899, ntitle:训练看盘技巧　把握向上突破契机, tid:45, tname:出货, sql:insert into node_tags values(899,45)
nid:899, ntitle:训练看盘技巧　把握向上突破契机, tid:1086, tname:出货, sql:insert into node_tags values(899,1086)
nid:899, ntitle:训练看盘技巧　把握向上突破契机, tid:1079, tname:利空, sql:insert into node_tags values(899,1079)
nid:900, ntitle:掌握盘面异动本能反应技术, tid:165, tname:股票, sql:insert into node_tags values(900,165)
nid:900, ntitle:掌握盘面异动本能反应技术, tid:94, tname:趋势, sql:insert into node_tags values(900,94)
nid:900, ntitle:掌握盘面异动本能反应技术, tid:993, tname:趋势, sql:insert into node_tags values(900,993)
nid:900, ntitle:掌握盘面异动本能反应技术, tid:83, tname:K线, sql:insert into node_tags values(900,83)
nid:900, ntitle:掌握盘面异动本能反应技术, tid:978, tname:K线, sql:insert into node_tags values(900,978)
nid:900, ntitle:掌握盘面异动本能反应技术, tid:141, tname:套利, sql:insert into node_tags values(900,141)
nid:901, ntitle:底部确认和顶部测量, tid:165, tname:股票, sql:insert into node_tags values(901,165)
nid:901, ntitle:底部确认和顶部测量, tid:1063, tname:底部, sql:insert into node_tags values(901,1063)
nid:901, ntitle:底部确认和顶部测量, tid:60, tname:反弹, sql:insert into node_tags values(901,60)
nid:901, ntitle:底部确认和顶部测量, tid:22, tname:底部, sql:insert into node_tags values(901,22)
nid:901, ntitle:底部确认和顶部测量, tid:1101, tname:反弹, sql:insert into node_tags values(901,1101)
nid:901, ntitle:底部确认和顶部测量, tid:1092, tname:行情, sql:insert into node_tags values(901,1092)
nid:903, ntitle:下跌阴线买入股票的七招绝技, tid:165, tname:股票, sql:insert into node_tags values(903,165)
nid:903, ntitle:下跌阴线买入股票的七招绝技, tid:71, tname:涨停板, sql:insert into node_tags values(903,71)
nid:903, ntitle:下跌阴线买入股票的七招绝技, tid:1054, tname:开低, sql:insert into node_tags values(903,1054)
nid:903, ntitle:下跌阴线买入股票的七招绝技, tid:13, tname:开低, sql:insert into node_tags values(903,13)
nid:903, ntitle:下跌阴线买入股票的七招绝技, tid:1112, tname:涨停板, sql:insert into node_tags values(903,1112)
nid:903, ntitle:下跌阴线买入股票的七招绝技, tid:1051, tname:价位, sql:insert into node_tags values(903,1051)
nid:904, ntitle:下跌阴线买入股票的七招绝技, tid:165, tname:股票, sql:insert into node_tags values(904,165)
nid:904, ntitle:下跌阴线买入股票的七招绝技, tid:71, tname:涨停板, sql:insert into node_tags values(904,71)
nid:904, ntitle:下跌阴线买入股票的七招绝技, tid:1054, tname:开低, sql:insert into node_tags values(904,1054)
nid:904, ntitle:下跌阴线买入股票的七招绝技, tid:13, tname:开低, sql:insert into node_tags values(904,13)
nid:904, ntitle:下跌阴线买入股票的七招绝技, tid:1112, tname:涨停板, sql:insert into node_tags values(904,1112)
nid:904, ntitle:下跌阴线买入股票的七招绝技, tid:1051, tname:价位, sql:insert into node_tags values(904,1051)
nid:905, ntitle:短线择股三要领：量、指标和均线, tid:165, tname:股票, sql:insert into node_tags values(905,165)
nid:905, ntitle:短线择股三要领：量、指标和均线, tid:18, tname:突破, sql:insert into node_tags values(905,18)
nid:905, ntitle:短线择股三要领：量、指标和均线, tid:1059, tname:突破, sql:insert into node_tags values(905,1059)
nid:905, ntitle:短线择股三要领：量、指标和均线, tid:1048, tname:多头, sql:insert into node_tags values(905,1048)
nid:905, ntitle:短线择股三要领：量、指标和均线, tid:69, tname:割肉, sql:insert into node_tags values(905,69)
nid:905, ntitle:短线择股三要领：量、指标和均线, tid:1086, tname:出货, sql:insert into node_tags values(905,1086)
nid:906, ntitle:如何看分时走势图, tid:165, tname:股票, sql:insert into node_tags values(906,165)
nid:906, ntitle:如何看分时走势图, tid:1107, tname:委比, sql:insert into node_tags values(906,1107)
nid:906, ntitle:如何看分时走势图, tid:66, tname:委比, sql:insert into node_tags values(906,66)
nid:906, ntitle:如何看分时走势图, tid:1074, tname:股本, sql:insert into node_tags values(906,1074)
nid:906, ntitle:如何看分时走势图, tid:9, tname:涨跌, sql:insert into node_tags values(906,9)
nid:906, ntitle:如何看分时走势图, tid:33, tname:股本, sql:insert into node_tags values(906,33)
nid:907, ntitle:暴涨股的量能特征, tid:165, tname:股票, sql:insert into node_tags values(907,165)
nid:907, ntitle:暴涨股的量能特征, tid:67, tname:换手率, sql:insert into node_tags values(907,67)
nid:907, ntitle:暴涨股的量能特征, tid:1108, tname:换手率, sql:insert into node_tags values(907,1108)
nid:907, ntitle:暴涨股的量能特征, tid:1064, tname:头部, sql:insert into node_tags values(907,1064)
nid:907, ntitle:暴涨股的量能特征, tid:23, tname:头部, sql:insert into node_tags values(907,23)
nid:907, ntitle:暴涨股的量能特征, tid:1063, tname:底部, sql:insert into node_tags values(907,1063)
nid:908, ntitle:涨停股的十大规律五大类型, tid:165, tname:股票, sql:insert into node_tags values(908,165)
nid:908, ntitle:涨停股的十大规律五大类型, tid:45, tname:出货, sql:insert into node_tags values(908,45)
nid:908, ntitle:涨停股的十大规律五大类型, tid:1086, tname:出货, sql:insert into node_tags values(908,1086)
nid:908, ntitle:涨停股的十大规律五大类型, tid:43, tname:散户, sql:insert into node_tags values(908,43)
nid:908, ntitle:涨停股的十大规律五大类型, tid:1084, tname:散户, sql:insert into node_tags values(908,1084)
nid:908, ntitle:涨停股的十大规律五大类型, tid:9, tname:涨跌, sql:insert into node_tags values(908,9)
nid:909, ntitle:均线交叉个股蕴含巨大投资机会, tid:165, tname:股票, sql:insert into node_tags values(909,165)
nid:909, ntitle:均线交叉个股蕴含巨大投资机会, tid:448, tname:公司, sql:insert into node_tags values(909,448)
nid:909, ntitle:均线交叉个股蕴含巨大投资机会, tid:993, tname:趋势, sql:insert into node_tags values(909,993)
nid:909, ntitle:均线交叉个股蕴含巨大投资机会, tid:16, tname:盘整, sql:insert into node_tags values(909,16)
nid:909, ntitle:均线交叉个股蕴含巨大投资机会, tid:1057, tname:盘整, sql:insert into node_tags values(909,1057)
nid:909, ntitle:均线交叉个股蕴含巨大投资机会, tid:94, tname:趋势, sql:insert into node_tags values(909,94)
nid:910, ntitle:价升量先行换手见玄机, tid:165, tname:股票, sql:insert into node_tags values(910,165)
nid:910, ntitle:价升量先行换手见玄机, tid:67, tname:换手率, sql:insert into node_tags values(910,67)
nid:910, ntitle:价升量先行换手见玄机, tid:1108, tname:换手率, sql:insert into node_tags values(910,1108)
nid:910, ntitle:价升量先行换手见玄机, tid:1074, tname:股本, sql:insert into node_tags values(910,1074)
nid:910, ntitle:价升量先行换手见玄机, tid:33, tname:股本, sql:insert into node_tags values(910,33)
nid:910, ntitle:价升量先行换手见玄机, tid:1086, tname:出货, sql:insert into node_tags values(910,1086)
nid:911, ntitle:利用瀑布线进行波段操作, tid:165, tname:股票, sql:insert into node_tags values(911,165)
nid:911, ntitle:利用瀑布线进行波段操作, tid:94, tname:趋势, sql:insert into node_tags values(911,94)
nid:911, ntitle:利用瀑布线进行波段操作, tid:993, tname:趋势, sql:insert into node_tags values(911,993)
nid:911, ntitle:利用瀑布线进行波段操作, tid:51, tname:行情, sql:insert into node_tags values(911,51)
nid:911, ntitle:利用瀑布线进行波段操作, tid:1092, tname:行情, sql:insert into node_tags values(911,1092)
nid:911, ntitle:利用瀑布线进行波段操作, tid:7, tname:多头, sql:insert into node_tags values(911,7)
nid:912, ntitle:逢高卖出股票五种方法, tid:165, tname:股票, sql:insert into node_tags values(912,165)
nid:912, ntitle:逢高卖出股票五种方法, tid:1051, tname:价位, sql:insert into node_tags values(912,1051)
nid:912, ntitle:逢高卖出股票五种方法, tid:1059, tname:突破, sql:insert into node_tags values(912,1059)
nid:912, ntitle:逢高卖出股票五种方法, tid:1061, tname:反转, sql:insert into node_tags values(912,1061)
